DATE,NEWYORK,NASDAQ,SHANGHAI,EURONEXT,JAPAN,SHENZHEN,HONGKONG,INDIA,SAUDI,LONDON,TORONTO,SWISS,DEUTSCHE,NASDAQNOR,AUSTRALIA,KOREA,TAIWAN,JOBURG,BRAZIL
2015-01-05,10607.67969,4652.569824,3350.519043,21.226624,1174.170776,1174.171021,146.298935,8378.400391,8106.8,2004.493652,14392.7002,8938.849609,48.943855,1454.810059,27.789,1915.75,9274.076172,7.706398,2.268106
2015-01-06,10514.87012,4592.740234,3351.446045,21.302988,1139.796509,1139.796631,146.546417,8127.350098,8057.43,1977.20874,14246.79981,8874.469727,48.712082,1454.810059,27.375483,1882.449951,9048.306641,7.691579,2.290175
2015-01-07,10627.12988,4650.470215,3373.954102,21.339167,1119.675293,1119.675171,147.949188,8102.100098,8133.39,1991.760742,14285,8900.830078,49.904022,1421.339966,27.405558,1883.829956,9080.055664,7.587838,2.380898
2015-01-08,10800.54004,4736.189941,3293.456055,20.88899,1136.024048,1136.023804,146.711472,8234.599609,8284.89,2015.407349,14457.7002,9139.69043,51.319447,1456.719971,27.593527,1904.650024,9237.996094,7.587838,2.349023
2015-01-09,10711.41016,4704.069824,3285.412109,20.643803,1148.599976,1148.599731,146.051315,8284.5,8284.89,2014.497559,14384.90039,9105.700195,50.988354,1444.459961,27.946894,1924.699951,9215.545898,7.736038,2.287723
2015-01-12,10640.74023,4664.709961,3229.315918,20.125296,1148.599976,1148.599731,147.371597,8323,8436.71,1994.489014,14265,9152.969727,51.319447,1453.640015,27.78149,1920.949951,9178.265625,7.736038,2.221518
2015-01-13,10622.95996,4661.5,3235.301025,20.70409,1151.953369,1151.953613,148.031693,8299.400391,8491.68,2053.605225,14187.2002,9285.629883,51.898861,1465.660034,27.563444,1917.140015,9231.765625,7.736038,2.226422
2015-01-14,10565.41992,4639.319824,3222.437012,20.43881,1116.740845,1116.741089,146.793976,8277.549805,8551.93,2011.769409,14084.40039,9198.200195,51.013187,1434.790039,27.495779,1913.660034,9180.196289,7.736038,2.270558
2015-01-15,10514.59961,4570.819824,3336.455078,20.96134,1117.160034,1117.159912,147.041489,8494.150391,8458.72,2050.876953,14041.79981,8400.610352,52.238228,1457.359985,27.292776,1914.140015,9165.055664,7.417409,2.26075
2015-01-16,10660.32031,4634.379883,3376.495117,21.588367,1103.32666,1103.326538,146.381454,8513.799805,8458.72,2050.876953,14309.40039,7899.589844,52.693485,1468.900024,27.322847,1888.130005,9138.255859,7.417409,2.329406
2015-01-19,10660.32031,4634.379883,3116.351074,22.319906,1125.124756,1125.124878,144.153488,8550.700195,8482.93,2077.251709,14312.5,8152.779785,53.23151,1476.310059,27.548409,1902.619995,9174.025391,7.417409,2.201902
2015-01-20,10658.62012,4654.850098,3173.052002,22.440487,1163.271729,1163.271606,145.47374,8695.599609,8483.62,2109.083496,14308.40039,8178.899902,54.2579,1491.589966,27.54089,1918.310059,9251.65625,7.417409,2.246038
2015-01-21,10720.40039,4667.419922,3323.611084,22.315887,1164.948608,1164.94873,146.463913,8729.5,8393.81,2129.091797,14560.40039,8008.549805,54.150295,1501.219971,27.916824,1921.22998,9319.675781,7.417409,2.349023
2015-01-22,10859.34961,4750.399902,3343.343994,22.508821,1168.721191,1168.721313,146.793976,8761.400391,8421.72,2164.561523,14764,7999.47998,54.713154,1523.800049,27.811562,1920.819946,9369.475586,7.417409,2.449555
2015-01-23,10788.33008,4757.879883,3351.763916,22.677635,1172.494019,1172.494263,147.949188,8835.599609,8421.72,2159.105225,14779.40039,8161.160156,55.060795,1536.390015,28.315308,1936.089966,9470.905273,7.417409,2.407871
2015-01-26,10847.15039,4771.759766,3383.181885,22.999187,1159.918335,1159.918091,150.012054,8835.599609,8480.1,2187.299316,14797.79981,8296.450195,55.524334,1554.699951,28.315308,1935.680054,9477.634766,7.987979,2.378446
2015-01-27,10781.83008,4681.5,3352.959961,23.115751,1191.7771,1191.7771,148.609314,8910.5,8686.16,2140.005859,14833.90039,8402.820313,56.169964,1533.369995,28.578463,1952.400024,9521.554688,7.987979,2.422583
2015-01-28,10603.86035,4637.990234,3305.738037,23.151924,1196.807495,1196.807373,148.031693,8914.299805,8912.5,2168.199707,14602.90039,8311.549805,56.269295,1562.540039,28.64613,1961.579956,9510.884766,7.987979,2.368639
2015-01-29,10691.62988,4683.410156,3262.304932,23.28055,1185.489014,1185.489136,147.124039,8952.349609,8878.54,2192.756104,14637.29981,8435.339844,56.608658,1570.390015,28.638617,1951.02002,9426.866211,7.987979,2.415227
2015-01-30,10537.21973,4635.240234,3210.363037,23.119774,1161.595093,1161.594849,147.371597,8808.900391,8878.54,2150.919434,14673.5,8385.129883,56.310677,1573.619995,28.676212,1949.26001,9361.875977,7.987979,2.255846
2015-02-02,10669.03027,4676.689941,3128.300049,23.228296,1126.801514,1126.801514,147.78418,8797.400391,9213.14,2130.002197,14900.5,8429.200195,56.434841,1575.949951,29.044628,1952.680054,9386.956055,7.987979,2.28527
2015-02-03,10847.41016,4727.740234,3204.906982,23.674456,1116.321655,1116.321655,147.454102,8756.549805,9227.36,2167.290039,15062.90039,8452.129883,56.616943,1593.420044,29.285223,1951.959961,9448.696289,7.987979,2.349023
2015-02-04,10775.04004,4716.700195,3174.125977,23.971891,1173.332275,1173.33252,147.124039,8723.700195,9169.2,2166.380615,14995.7002,8608.240234,56.790764,1579.310059,29.668674,1962.790039,9513.884766,7.987979,2.390707
2015-02-05,10896.05957,4765.100098,3136.531006,24.044241,1177.943726,1177.943604,146.876495,8711.700195,9180.11,2147.281494,15124.90039,8544.320313,56.78249,1586.130005,29.788969,1952.839966,9512.014648,7.987979,2.373542
2015-02-06,10847.50977,4744.399902,3075.906982,23.449366,1200.161133,1200.161011,146.628952,8661.049805,9180.11,2142.733887,15083.90039,8587.990234,57.237743,1599.550049,29.856644,1955.52002,9456.144531,8.084309,2.312242
2015-02-09,10826.58984,4726.009766,3095.124023,23.393097,1211.47937,1211.479492,146.051315,8526.349609,9390.26,2122.726074,15100.7002,8632.139648,56.575546,1591.400024,30.007013,1947,9421.46582,7.773088,2.312242
2015-02-10,10915.13965,4787.640137,3141.593018,23.778959,1211.060181,1211.060181,145.638779,8565.549805,9300.5,2170.927734,15112.5,8620.419922,56.823872,1602.73999,29.946861,1935.859985,9393.666016,7.773088,2.290175
2015-02-11,10889.04981,4801.180176,3157.704102,23.674456,1211.060181,1211.060181,144.896149,8627.400391,9133.7,2162.743164,15151.5,8577.759766,57.312233,1593.030029,30.179951,1945.699951,9462.18457,7.773088,2.19945
2015-02-12,10995.30957,4857.609863,3173.416016,24.088455,1240.403931,1240.403931,145.308731,8711.549805,9257.49,2195.483887,15228.5,8611.030273,58.711102,1624.349976,29.811529,1941.630005,9496.274414,7.713809,2.27301
2015-02-13,11042.69043,4893.839844,3203.826904,24.192961,1247.949463,1247.949585,145.47374,8805.5,9257.49,2182.751221,15264.79981,8651.980469,58.595234,1642.040039,30.435579,1957.5,9529.474609,7.713809,2.299982
2015-02-17,11054.46973,4899.27002,3246.906006,24.11659,1263.878906,1263.879028,146.298935,8805.5,9442.45,2202.76001,15284.59961,8747.830078,57.287403,1630.98999,30.879185,1961.449951,9529.474609,7.713809,2.299982
2015-02-18,11064.08984,4906.359863,3246.906006,24.872244,1291.126953,1291.127075,146.13385,8869.099609,9407.87,2214.583008,15212.79981,8800.709961,57.19635,1652.150024,31.668644,1961.449951,9529.474609,7.713809,2.363735
2015-02-23,11074.58008,4960.970215,3246.906006,25.32242,1270.166992,1270.166992,146.546417,8754.950195,9234.32,2279.156982,15200.29981,8977.69043,60.283791,1679.47998,32.465614,1968.390015,9529.474609,7.624889,2.351474
2015-02-24,11122.11035,4968.120117,3246.906006,25.487219,1282.74292,1282.74292,146.463913,8762.099609,9294.12,2286.432617,15165,8984.610352,60.540394,1683.920044,32.570873,1976.119995,9629.333984,7.624889,2.439747
2015-02-25,11117.92969,4967.140137,3228.843018,27.32008,1280.646973,1280.646729,146.546417,8767.25,9320.31,2280.975586,15228.59961,8977.620117,60.118248,1678.72998,32.886669,1990.469971,9699.50293,7.876828,2.422583
2015-02-26,11082.09961,4987.890137,3298.358887,26.303165,1337.238647,1337.238525,148.444275,8683.849609,9313.52,2274.608887,15241.2002,9049.490234,60.300358,1684.829956,32.886669,1993.079956,9622.063477,7.817549,2.459363
2015-02-27,11062.79004,4963.529785,3310.302979,26.930191,1412.694092,1412.693848,147.70166,8844.599609,9313.52,2255.509766,15234.29981,9014.530273,60.341732,1691.030029,33.187412,1985.800049,9622.063477,7.817549,2.471623
2015-03-02,11102.82031,5008.100098,3336.284912,27.014601,1379.158203,1379.158081,147.70166,8956.75,9389.38,2228.225342,15264.09961,9055.69043,59.53056,1686.640015,33.473125,1996.810059,9601.324219,7.817549,2.366186
2015-03-03,11051.21973,4979.899902,3263.052002,27.002544,1379.158203,1379.158081,147.041489,8996.25,9487.73,2187.299316,15133.90039,8954.679688,57.908203,1661.869995,33.164856,2001.380005,9605.733398,7.906469,2.415227
2015-03-04,11004.67969,4967.140137,3279.532959,27.818487,1362.390137,1362.390381,146.298935,8922.650391,9462.59,2182.751221,15082.79981,8992.5,58.446224,1664.5,32.859985,1998.290039,9621.694336,7.743449,2.434843
2015-03-05,11014.25977,4982.810059,3248.476074,28.09181,1398.022095,1398.022217,145.061157,8937.75,9516.98,2185.479736,15103.09961,9034.599609,59.456074,1669.560059,32.099724,1998.380005,9595.053711,7.743449,2.363735
2015-03-06,10842.16992,4927.370117,3241.187012,27.80241,1423.174072,1423.173828,145.308731,8937.75,9516.98,2214.583008,14952.5,9080.030273,59.605045,1662.550049,32.522095,2012.939941,9645.733398,7.743449,2.37109
2015-03-09,10866.62012,4942.439941,3302.407959,27.967209,1400.118286,1400.118042,145.47374,8756.75,9622.96,2231.863525,14854.5,9046.879883,58.992527,1660.359985,32.637283,1992.819946,9562.944336,7.36554,2.356378
2015-03-10,10678.41016,4859.790039,3286.068115,27.701925,1387.541992,1387.542236,145.061157,8712.049805,9612.71,2214.583008,14641.79981,9023.709961,58.72765,1641.709961,32.460663,1984.77002,9536.495117,7.36554,2.331859
2015-03-11,10678.75977,4849.939941,3290.899902,28.939905,1387.541992,1387.542236,144.64859,8699.950195,9661.91,2244.595947,14739.2002,9106.230469,59.878193,1663.310059,32.452972,1980.829956,9523.144531,7.36554,2.388255
2015-03-12,10820.87012,4893.290039,3349.322998,31.017954,1393.830078,1393.829956,144.896149,8776,9691,2264.604736,14770.7002,9119.80957,60.424507,1661.689941,32.906063,1970.589966,9595.963867,7.254389,2.361283
2015-03-13,10751.01953,4871.759766,3372.910889,29.639294,1446.229736,1446.229858,144.483566,8647.75,9691,2264.604736,14731.5,9156.019531,60.92942,1665.130005,32.760151,1985.790039,9579.313477,7.254389,2.366186
2015-03-16,10881.17969,4929.509766,3449.304932,30.18593,1437.845825,1437.845825,144.401062,8633.150391,9438.24,2310.078857,14862.79981,9237.080078,62.096527,1689.670044,32.890701,1987.329956,9512.875,7.254389,2.444651
2015-03-17,10862.42969,4937.430176,3502.846924,29.156956,1469.285278,1469.2854,144.64859,8723.299805,9303.13,2282.794434,14898.5,9198.509766,61.93927,1675.880005,32.898384,2029.910034,9539.405273,7.254389,2.631003
2015-03-18,11019.71973,4982.830078,3577.301025,29.892515,1509.109253,1509.109131,145.143631,8685.900391,9133.87,2304.621826,14962.2002,9256.240234,61.897881,1703.959961,32.859985,2028.449951,9653.393555,7.595249,2.758508
2015-03-19,10931.36035,4992.379883,3582.270996,30.398966,1498.629517,1498.629517,145.556244,8634.650391,9174.41,2335.544189,14873.90039,9328.480469,61.541946,1707.5,32.806232,2037.890015,9736.693359,7.743449,2.716824
2015-03-20,11070.53027,5026.419922,3617.318115,30.897375,1490.245239,1490.245361,145.968842,8570.900391,9174.41,2349.186279,14942.40039,9396.290039,62.493843,1710.869995,33.228596,2037.23999,9749.65332,7.728629,2.790384
2015-03-23,11070.88965,5010.970215,3687.728027,30.507488,1538.453125,1538.452881,150.177078,8550.900391,9319.69,2332.815918,14957.2002,9366.200195,62.618011,1698.380005,32.936775,2036.589966,9758.052734,7.736038,2.751153
2015-03-24,11019.75,4994.72998,3691.409912,30.796886,1486.053345,1486.053223,149.18692,8542.950195,9331.19,2341.9104,15081.29981,9292.679688,62.932545,1701.290039,32.944466,2041.369995,9731.623047,7.773088,2.687399
2015-03-25,10897.50977,4876.52002,3660.727051,31.351568,1500.725342,1500.72522,148.361771,8530.799805,8868.12,2308.259766,14929.40039,9188.25,62.121368,1694.390015,32.829262,2042.810059,9667.793945,7.810139,2.657975
2015-03-26,10865.15039,4863.359863,3682.094971,31.10236,1448.325684,1448.325806,147.124039,8342.150391,8903.49,2178.204346,14869.79981,9082.509766,61.500561,1675.609985,32.307072,2022.560059,9619.083984,7.810139,2.704564
2015-03-27,10875.13965,4891.220215,3691.095947,31.492252,1461.865479,1461.865356,147.536591,8341.400391,8903.49,2194.574707,14812.40039,9083.519531,62.154465,1662.560059,32.030617,2019.800049,9503.68457,7.810139,2.729084
2015-03-30,10989.16016,4947.439941,3786.568115,32.022812,1497.8302,1497.830322,159.253738,8492.299805,8957.05,2251.871582,14908.40039,9202.179688,63.909267,1687.170044,31.784876,2030.040039,9521.834961,7.728629,2.783028
2015-03-31,10899.19043,4900.879883,3747.898926,31.673126,1474.55896,1474.55896,156.77829,8491,8778.89,2236.410645,14902.40039,9128.980469,62.957367,1667.72998,31.80024,2041.030029,9586.404297,7.728629,2.726631
2015-04-01,10891.61035,4880.22998,3810.293945,31.560581,1434.362915,1434.362793,161.31662,8586.25,8812.35,2225.496826,14942.59961,9137.259766,63.007038,1669.48999,31.869345,2028.449951,9507.625,7.728629,2.873751
2015-04-02,10953.16016,4886.939941,3825.783936,31.452051,1485.136719,1485.136719,161.729156,8586.25,8733.79,2259.147705,15026.59961,9130.599609,63.536785,1675.52002,31.662006,2029.069946,9600.28418,7.728629,2.947313
2015-04-07,11013.24023,4910.22998,3961.37793,30.949629,1546.48877,1546.488647,161.729156,8660.299805,8802.36,2296.435791,15188.79981,9260.75,63.793381,1697.430054,31.900066,2047.030029,9641.864258,7.839779,2.84678
2015-04-08,11032.99023,4950.819824,3994.811035,31.158632,1576.106812,1576.106689,181.53273,8714.400391,8851.83,2319.173828,15213.59961,9247.820313,63.354679,1686.77002,31.953819,2059.26001,9571.933594,7.943519,2.937505
2015-04-09,11065.38965,4974.560059,3957.533936,31.472151,1561.297485,1561.297729,197.705673,8778.299805,8950.11,2347.367432,15326.29981,9393.379883,64.43074,1695.939941,32.606564,2058.870117,9568.003906,8.165819,2.937505
2015-04-10,11112.67969,4995.97998,4034.310059,32.155453,1628.996338,1628.996338,205.462067,8780.349609,8950.11,2351.005371,15388.40039,9471.459961,66.326241,1699.959961,32.76783,2087.76001,9617.664063,8.365891,2.964477
2015-04-13,11056.75977,4988.25,4121.714844,32.227802,1605.724854,1605.724854,245.069183,8834,9041.12,2340.091553,15383.59961,9430.25,66.342804,1700.359985,33.144119,2098.919922,9666.483398,8.291788,2.979189
2015-04-14,11108.07031,4977.290039,4135.564941,31.75351,1590.916016,1590.915771,235.662537,8834,8966.33,2300.983643,15389.29981,9415.620117,65.382629,1701.390015,33.098045,2111.719971,9642.183594,8.291788,2.959573
2015-04-15,11171.05957,5011.02002,4084.163086,31.649002,1565.528809,1565.528809,235.332443,8834,9164.45,2291.888672,15450.90039,9428.549805,64.977043,1710.609985,33.627918,2119.959961,9540.024414,8.291788,3.050296
2015-04-16,11169.75,5007.790039,4194.823242,32.006737,1565.528809,1565.528809,236.322601,8706.700195,9251.19,2301.893311,15386.79981,9398.599609,64.347969,1690.930054,33.021255,2139.899902,9656.833984,8.291788,3.013991
2015-04-17,11058.4502,4931.810059,4287.295898,30.861198,1529.563721,1529.564087,234.012253,8606,9251.19,2265.514404,15360.59961,9245.919922,62.83321,1655.719971,32.545132,2143.5,9570.893555,8.165819,3.013991
2015-04-20,11116.57031,4994.600098,4217.077148,31.343531,1516.870605,1516.870605,224.935577,8448.099609,9589.42,2271.880859,15412.59961,9243.709961,63.114643,1678.280029,32.307072,2146.709961,9552.814453,8.165819,2.971959
2015-04-21,11100.37988,5014.100098,4293.623047,32.235844,1582.453735,1582.453491,236.487671,8377.75,9558.89,2320.992432,15346.40039,9299.429688,63.40435,1694.72998,32.253315,2144.790039,9533.945313,8.165819,2.971959
2015-04-22,11144.4502,5035.169922,4398.494141,32.235844,1571.875732,1571.87561,242.923813,8429.700195,9572.27,2314.626221,15304.79981,9358.089844,63.305023,1706.25,32.360828,2143.889893,9612.963867,8.165819,3.018937
2015-04-23,11191.48047,5056.060059,4414.507813,31.303333,1588.800171,1588.800171,244.904205,8398.299805,9614.61,2321.901367,15392.40039,9338.25,62.526943,1689.77002,32.276348,2173.409912,9797.453125,8.165819,3.051079
2015-04-24,11192.92969,5092.080078,4393.686035,30.865223,1561.297485,1561.297729,244.244049,8305.25,9614.61,2323.721436,15408.29981,9302.120117,61.864765,1698.51001,32.906063,2159.800049,9913.243164,8.165819,3.154923
2015-04-27,11167.30957,5060.25,4527.395996,31.363625,1578.222412,1578.22229,246.389481,8213.799805,9710.93,2360.100098,15344.09961,9349.179688,62.195862,1719.930054,33.028931,2157.540039,9973.082031,8.165819,3.115365
2015-04-28,11203.08008,5055.419922,4476.214844,30.917469,1573.991211,1573.991333,245.729324,8285.599609,9713.07,2338.272705,15346.09961,9259.80957,62.038589,1679.52002,32.990532,2147.669922,9956.791992,8.462219,3.105474
2015-04-29,11154.11035,5023.640137,4476.620117,29.667427,1573.991211,1573.991333,242.263718,8239.75,9812.4,2313.716309,15347.29981,9105.049805,59.861649,1636.180054,32.337791,2142.629883,9853.792969,8.477038,3.02388
2015-04-30,11049.74023,4941.419922,4441.654785,30.129662,1476.674561,1476.674561,244.739182,8181.5,9834.49,2318.263916,15224.5,9077.120117,61.508839,1628.040039,32.368511,2127.169922,9820.012695,8.477038,3.075804
2015-05-04,11173.28027,5016.930176,4480.463867,30.945602,1476.674561,1476.674561,244.365158,8331.950195,9787,2318.263916,15367.5,9095.820313,61.616447,1634.099976,32.691036,2132.22998,9845.00293,8.247329,3.145035
2015-05-05,11049.33984,4939.330078,4298.706055,30.953642,1476.674561,1476.674561,240.375504,8324.799805,9751.03,2252.781494,15173.90039,9024.379883,60.772152,1595.47998,33.082695,2132.22998,9820.092773,8.26215,3.15987
2015-05-06,11015.99023,4919.640137,4229.266113,31.162657,1476.674561,1476.674561,237.715759,8097,9781.69,2215.492676,15023.90039,8888.919922,60.854923,1584.180054,32.253315,2104.580078,9818.163086,8.247329,3.15987
2015-05-07,11036.40039,4945.540039,4112.213867,31.801746,1493.599121,1493.599121,232.894913,8057.299805,9717.9,2199.766846,15088.79981,8873.549805,61.442631,1587.650024,31.953819,2091,9704.073242,8.247329,3.060969
2015-05-08,11196.5,5003.549805,4205.916992,33.120125,1504.17688,1504.177246,235.887146,8191.5,9717.9,2334.16626,15170,9093.330078,62.493843,1616.449951,32.322422,2085.52002,9691.962891,8.165819,3.117837
2015-05-11,11140.74023,4993.569824,4333.583984,33.596729,1510.523682,1510.52356,240.375504,8325.25,9583.24,2319.538086,15152.59961,9117.330078,63.114643,1617.030029,31.646646,2097.379883,9663.683594,8.165819,3.112891
2015-05-12,11113.16992,4976.189941,4401.219238,33.166691,1542.257568,1542.257446,236.053436,8126.950195,9627.41,2267.424072,15043.2002,9044.980469,62.742161,1600.099976,32.10741,2096.77002,9680.694336,8.165819,3.033772
2015-05-13,11117,4981.689941,4375.759766,32.765312,1535.910767,1535.910645,231.731277,8235.450195,9671.97,2249.138184,14980.7002,9050.660156,61.798546,1622.01001,32.284035,2114.159912,9724.073242,8.054669,2.979376
2015-05-14,11207.33008,5050.799805,4378.311035,32.765312,1533.795288,1533.795166,229.237717,8224.200195,9731.54,2253.710205,15028.09961,9050.660156,62.019981,1622.01001,32.353142,2120.330078,9610.793945,8.054669,2.991738
2015-05-15,11228.34961,5048.290039,4308.690918,32.69569,1554.95105,1554.950806,240.707947,8262.349609,9731.54,2250.966797,15108.09961,9109.919922,61.679306,1616.47998,32.752476,2106.5,9579.444336,8.054669,3.031298
2015-05-18,11227.88965,5078.439941,4283.491211,32.228779,1576.106812,1576.106689,238.048157,8373.650391,9807.88,2250.05249,15108.09961,9196.549805,61.449356,1622.569946,32.376186,2113.719971,9606.063477,8.64747,3.065914
2015-05-19,11213.15039,5070.029785,4417.551758,33.011055,1597.262695,1597.262573,240.042999,8365.650391,9811.12,2262.852539,15121,9295.620117,63.263451,1633.26001,31.784876,2120.850098,9716.732422,8.64747,3.071935
2015-05-20,11210.24023,5071.740234,4446.288086,32.191921,1614.187256,1614.187012,239.71051,8423.25,9731.3,2257.366943,15072.79981,9319.900391,63.050522,1637.48999,31.838625,2139.540039,9685.272461,8.64747,3.046961
2015-05-21,11239.66016,5090.790039,4529.421875,32.208302,1607.84021,1607.840332,239.87674,8421,9768.09,2226.281006,15203.59961,9365.349609,63.195316,1642.189941,31.792551,2122.810059,9578.523438,8.617828,3.021984
2015-05-22,11197.69043,5089.359863,4657.596191,32.13868,1601.493652,1601.493774,244.032669,8458.950195,9768.09,2248.223877,15200.79981,9353.299805,63.331589,1648.459961,31.900066,2146.100098,9638.763672,8.499269,2.952055
2015-05-26,11065.32031,5032.75,4910.896973,31.831499,1586.684692,1586.684692,257.165161,8339.349609,9801.4,2234.509766,15050.79981,9272.679688,62.130703,1638.48999,32.222599,2143.5,9669.374023,8.499269,2.889617
2015-05-27,11143.34961,5106.589844,4941.713867,31.880646,1563.413208,1563.413086,254.172989,8334.599609,9753.32,2269.25293,15110.5,9396.240234,63.024975,1664.079956,31.815596,2107.5,9693.50293,8.499269,2.922084
2015-05-28,11132.74023,5097.97998,4620.266113,32.43766,1580.338135,1580.337646,249.518402,8319,9757.07,2275.652588,15107,9394.25,63.604122,1667.060059,31.815596,2110.889893,9712.802734,8.12877,2.88712
2015-05-29,11056.29981,5070.029785,4611.744141,32.028091,1601.493652,1601.493774,248.022293,8433.650391,9757.07,2246.395752,15014.09961,9237.790039,62.113663,1644.98999,31.969179,2114.800049,9701.033203,8.06949,2.797209
2015-06-01,11061.67969,5082.930176,4828.737793,31.876556,1616.302734,1616.302734,251.014511,8433.400391,9693.58,2254.623779,15074.09961,9267.44043,62.65023,1649.589966,31.83095,2102.370117,9625.654297,7.96575,2.892115
2015-06-02,11080.88965,5076.52002,4910.526855,32.036289,1595.146851,1595.147095,246.692398,8236.450195,9716.71,2245.481689,15104.7002,9204.089844,62.52248,1638.650024,31.262682,2078.639893,9614.223633,7.96575,2.952055
2015-06-03,11107.94043,5099.22998,4909.978027,32.765312,1590.916016,1590.915771,244.697601,8135.100098,9678.75,2271.995605,15154.7002,9253.299805,62.795025,1641.689941,30.932463,2063.159912,9556.484375,7.96575,2.939567
2015-06-04,11000.38965,5059.120117,4947.102051,32.683399,1605.724854,1605.724854,244.365158,8130.649902,9668.1,2238.166992,15019.40039,9233.650391,63.433788,1625.02002,31.093737,2072.860107,9348.595703,7.96575,2.939567
2015-06-05,10979.33008,5068.459961,5023.096191,32.028091,1595.146851,1595.147095,242.702774,8114.700195,9668.1,2186.05249,14957.2002,9105.019531,62.743923,1606.459961,30.993904,2068.100098,9340.095703,7.96575,2.932075
2015-06-08,10917.82031,5021.629883,5131.880859,30.447165,1603.609497,1603.609253,244.032669,8044.149902,9532.48,2156.795898,14743.29981,9060.490234,61.977402,1589.569946,30.993904,2065.189941,9368.395508,7.96575,2.882124
2015-06-09,10915.63965,5013.870117,5113.53418,29.931116,1586.684692,1586.684692,240.375504,8022.399902,9490.88,2144.9104,14817.7002,8980.219727,61.02351,1587.839966,30.778877,2064.030029,9191.835938,7.639709,2.882124
2015-06-10,11057.99023,5076.689941,5106.036133,29.906538,1563.413208,1563.413086,237.383316,8124.450195,9541.58,2175.995117,14889,9102.700195,62.122185,1610.380005,30.947828,2051.320068,9298.46582,7.780499,2.949557
2015-06-11,11080.50977,5082.509766,5121.592773,30.578226,1588.800171,1588.800171,237.881973,7965.350098,9518.38,2200.681396,14830.90039,9146.299805,62.616158,1604.890015,31.201248,2056.610107,9302.456055,7.780499,2.949557
2015-06-12,11009.91016,5051.100098,5166.350098,29.439632,1584.569336,1584.56897,246.526169,7982.899902,9518.38,2172.338135,14741.2002,9026.429688,62.079605,1597.329956,30.970867,2052.169922,9301.895508,7.36554,2.924582
2015-06-15,10949.54004,5029.970215,5062.993164,29.079218,1612.071533,1612.071655,239.045624,8013.899902,9561.7,2131.196045,14756.09961,8924.669922,61.236423,1566.98999,31.009256,2042.319946,9259.446289,7.36554,2.929578
2015-06-16,10997.66016,5055.549805,4887.432129,29.173418,1609.956055,1609.956055,235.222198,8047.299805,9544.51,2145.824463,14753.09961,8965.400391,61.585613,1582.22998,30.794231,2028.719971,9212.746094,7.36554,2.9071
2015-06-17,11013.66016,5064.879883,4967.897949,28.870331,1618.418335,1618.418457,237.216995,8091.549805,9543.25,2111.081543,14733,8906.69043,61.483425,1567.459961,30.947828,2034.859985,9189.795898,7.143239,2.897109
2015-06-18,11100.46973,5132.950195,4785.355957,29.202084,1628.996338,1628.996338,235.720901,8174.600098,9505.74,2148.567139,14770.59961,8880.290039,62.854637,1562.430054,30.686728,2041.880005,9218.335938,7.143239,2.924582
2015-06-19,11038.95996,5117,4478.36377,29.615746,1650.151978,1650.1521,235.388443,8224.950195,9505.74,2197.938477,14653.09961,8867.320313,62.471367,1562.430054,30.640644,2046.959961,9218.335938,7.143239,2.87713
2015-06-22,11129.61035,5153.970215,4478.36377,29.836914,1660.72998,1660.730103,235.720901,8353.099609,9275.27,2244.566895,14790.5,9021.370117,63.995907,1606.619995,30.702082,2055.159912,9341.735352,7.143239,2.88712
2015-06-23,11149.36035,5160.089844,4576.492188,31.004171,1694.579224,1694.579346,238.214462,8381.549805,9279.74,2254.623779,14904.90039,9137.330078,64.719833,1620.949951,31.039976,2081.199951,9391.105469,7.54338,2.849657
2015-06-24,11066.13965,5122.410156,4690.149902,30.922268,1703.041504,1703.041626,238.380646,8360.849609,9313.05,2240.9104,14947.5,9081.80957,64.762421,1611.5,30.871033,2085.530029,9397.275391,7.54338,2.84716
2015-06-25,11035.73047,5112.189941,4527.778809,31.098375,1696.694824,1696.694702,237.715759,8398,9367.29,2240.9104,14897.5,9045.320313,65.111618,1601.119995,30.794231,2085.060059,9476.304688,7.750859,2.874632
2015-06-26,11040.30957,5080.509766,4192.873047,31.634909,1726.312988,1726.312866,236.219635,8381.099609,9367.29,2241.823975,14808.09961,9007.5,65.622643,1608.26001,30.794231,2090.26001,9462.535156,7.750859,2.91709
2015-06-29,10790.33008,4958.470215,4053.030029,29.40687,1669.192139,1669.192261,228.572815,8318.400391,9059.94,2194.281006,14490.2002,8868.389648,63.604122,1559.800049,30.464022,2060.48999,9236.06543,7.750859,2.869637
2015-06-30,10805.2002,4986.870117,4277.222168,28.931774,1681.885742,1681.88562,227.40921,8368.5,9086.89,2166.852539,14553.29981,8780.910156,63.237896,1541.660034,30.640644,2074.199951,9322.985352,7.899059,2.914593
2015-07-01,10858.99023,5013.120117,4053.699951,29.578888,1730.544312,1730.543823,227.40921,8453.049805,9104.27,2208.909668,14553.29981,8908.990234,64.958298,1575.5,31.070694,2097.889893,9375.196289,7.899059,2.894613
2015-07-02,10864.82031,5009.209961,3912.76709,30.709293,1764.393188,1764.393555,223.253326,8444.900391,9136.34,2218.966553,14638,8961.480469,66.056984,1562.099976,31.608253,2107.330078,9379.206055,7.921288,2.884623
